"","StateName","MeasureId","MeasureName","CountyName","ReportYear","Value","UnitName","YearStart","YearEnd","DataValue","DataSource","Topic","Question","StratificationCategory1","Stratification1","average Measured Air conditional Value in State","Total chronic disease value","state_census","Ratio.Total.chronic.disease.value.per.census","Index.Total.chronic.disease.value.per.census.per.average.Measured.Air.conditional.Value.in.State","Index.type"
"1","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Elmore",2010,0,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"2","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Elmore",2010,0,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"3","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Etowah",2010,0,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"4","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Etowah",2010,0,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"5","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Houston",2010,0,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"6","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Houston",2010,0,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"7","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Baldwin",2010,2,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"8","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Baldwin",2010,2,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"9","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Colbert",2010,0,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"10","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Colbert",2010,0,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"11","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Jefferson",2010,15,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"12","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Jefferson",2010,15,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"13","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Madison",2010,1,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"14","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Madison",2010,1,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"15","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Mobile",2010,4,"No Units",2010,2014,1904,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Male",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
"16","Alabama",83,"Number of days with maximum 8-hour average ozone concentration over the National Ambient Air Quality Standard","Mobile",2010,4,"No Units",2010,2014,1245,"Death Certificate","Cancer","Cancer of the lung and bronchus, mortality","Gender","Female",1.92857142857143,3149,4785437,0.000658038126925503,0.0341204954702113,"percentage"
